,Number of Stocks,Stocks Sold,Stocks Bought,Selling_rate,Buying_rate,Min_point,Max_point,Amount_Gained,Amount_Spent,Brocker fee
0,370,73,74,30.97,30.4,3140,3146,2285.5860000000002,-2249.6,-6.856758000000001
0,370,74,74,30.7,30.4,3152,3159,2271.8,-2249.6,-6.815400000000001
0,370,0,0,0.0,0.0,3168,3163,0.0,0.0,0.0
0,372,74,76,31.1,29.9,3172,3179,2301.4,-2272.4,-6.9041999999999994
0,372,0,0,0.0,0.0,3189,3184,0.0,0.0,0.0
0,374,74,76,32.0,31.0,3190,3196,2380.8,-2356.0,-7.1424
0,376,74,76,32.1,31.26,3201,3207,2401.08,-2375.76,-7.20324
0,377,75,76,33.0,32.46,3210,3219,2481.6000000000004,-2466.96,-7.444800000000002
0,377,0,0,0.0,0.0,3229,3224,0.0,0.0,0.0
0,377,0,0,0.0,0.0,3237,3234,0.0,0.0,0.0
0,377,0,0,0.0,0.0,3249,3246,0.0,0.0,0.0
0,379,75,77,31.9,31.1,3253,3258,2405.2599999999998,-2394.7000000000003,-7.215779999999999
0,379,0,0,0.0,0.0,3269,3260,0.0,0.0,0.0
0,380,75,76,31.0,30.5,3275,3277,2349.8,-2318.0,-7.0494
0,380,0,0,0.0,0.0,3288,3286,0.0,0.0,0.0
0,380,0,0,0.0,0.0,3299,3291,0.0,0.0,0.0
0,380,0,0,0.0,0.0,3308,3300,0.0,0.0,0.0
0,380,0,0,0.0,0.0,3314,3311,0.0,0.0,0.0
0,381,76,77,30.0,29.5,3320,3329,2280.0,-2271.5,-6.84
0,381,0,0,0.0,0.0,3339,3333,0.0,0.0,0.0
0,381,0,0,0.0,0.0,3349,3344,0.0,0.0,0.0
0,382,76,77,30.25,29.5,3350,3359,2305.05,-2271.5,-6.91515
0,384,76,78,30.99,30.08,3361,3369,2367.636,-2346.24,-7.102908
0,385,76,77,31.29,31.1,3370,3375,2403.072,-2394.7000000000003,-7.2092160000000005
0,385,0,0,0.0,0.0,3389,3381,0.0,0.0,0.0
0,385,77,77,31.25,31.0,3390,3392,2406.25,-2387.0,-7.21875
0,384,77,76,31.0,31.0,3403,3409,2387.0,-2356.0,-7.1610000000000005
0,384,0,0,0.0,0.0,3417,3416,0.0,0.0,0.0
0,384,0,0,0.0,0.0,3429,3426,0.0,0.0,0.0
0,385,76,77,31.0,30.75,3430,3433,2380.8,-2367.75,-7.1424
0,390,77,82,33.0,30.77,3440,3449,2541.0,-2523.14,-7.622999999999999
0,390,0,0,0.0,0.0,3454,3450,0.0,0.0,0.0
0,390,0,0,0.0,0.0,3469,3466,0.0,0.0,0.0
0,390,0,0,0.0,0.0,3479,3470,0.0,0.0,0.0
0,391,78,79,32.5,31.75,3480,3486,2535.0,-2508.25,-7.605
0,391,0,0,0.0,0.0,3497,3490,0.0,0.0,0.0
0,391,0,0,0.0,0.0,3507,3503,0.0,0.0,0.0
0,391,0,0,0.0,0.0,3516,3510,0.0,0.0,0.0
0,392,78,79,32.7,31.95,3520,3529,2557.1400000000003,-2524.0499999999997,-7.67142
0,394,78,80,33.5,32.51,3530,3539,2626.4,-2600.7999999999997,-7.8792
0,394,0,0,0.0,0.0,3549,3540,0.0,0.0,0.0
0,396,78,80,33.7,32.85,3551,3557,2655.5600000000004,-2628.0,-7.966680000000001
0,396,0,0,0.0,0.0,3563,3560,0.0,0.0,0.0
0,397,79,80,34.19,33.5,3570,3578,2707.848,-2680.0,-8.123543999999999
